"film_id","description","actor_id"
11,"A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention",174
768,"A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory",46
219,"A Amazing Tale of a Crocodile And a Squirrel who must Discover a Composer in Australia",32
864,"A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory",147
154,"A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia",14
853,"A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station",189
43,"A Thrilling Yarn of a Feminist And a Hunter who must Fight a Technical Writer in A Shark Tank",123
984,"A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat",59
348,"A Thoughtful Display of a Mad Scientist And a Secret Agent who must Chase a Boat in Berlin",11
629,"A Amazing Epistle of a Woman And a Squirrel who must Fight a Hunter in A Baloon",145
304,"A Thrilling Reflection of a Pastry Chef And a Crocodile who must Reach a Teacher in The Outback",163
122,"A Amazing Epistle of a Student And a Astronaut who must Discover a Frisbee in The Canadian Rockies",157
363,"A Fast-Paced Display of a Car And a Database Administrator who must Battle a Woman in A Baloon",122
412,"A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park",193
529,"A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",102
989,"A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China",37
367,"A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",23
249,"A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House",83
766,"A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico",46
66,"A Astounding Panorama of a Man And a Monkey who must Discover a Man in The First Manned Space Station",76
596,"A Thoughtful Display of a Astronaut And a Feminist who must Chase a Frisbee in A Jet Boat",191
900,"A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft",7
679,"A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft",60
969,"A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse",24
886,"A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station",15
657,"A Intrepid Yarn of a Car And a Moose who must Outrace a Crocodile in A Manhattan Penthouse",109
707,"A Fateful Drama of a Husband And a Sumo Wrestler who must Battle a Pastry Chef in A Baloon Factory",35
220,"A Thoughtful Story of a Mad Cow And a Womanizer who must Overcome a Mad Scientist in Soviet Georgia",121
88,"A Touching Epistle of a Frisbee And a Husband who must Pursue a Student in Nigeria",135
226,"A Touching Drama of a Crocodile And a Crocodile who must Conquer a Explorer in Soviet Georgia",23
66,"A Astounding Panorama of a Man And a Monkey who must Discover a Man in The First Manned Space Station",98
787,"A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India",47
832,"A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank",24
238,"A Insightful Drama of a Womanizer And a Waitress who must Reach a Forensic Psychologist in The Outback",125
143,"A Lacklusture Epistle of a Boat And a Technical Writer who must Fight a A Shark in The Canadian Rockies",82
498,"A Fanciful Character Study of a Student And a Explorer who must Succumb a Composer in An Abandoned Mine Shaft",194
292,"A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank",14
427,"A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse",93
914,"A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan",25
33,"A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft",162
796,"A Emotional Character Study of a Frisbee And a Mad Scientist who must Build a Madman in California",198
622,"A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico",80
815,"A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies",55
164,"A Astounding Documentary of a Mad Cow And a Pioneer who must Challenge a Butler in The Sahara Desert",6
878,"A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank",52
731,"A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat",22
599,"A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China",48
707,"A Fateful Drama of a Husband And a Sumo Wrestler who must Battle a Pastry Chef in A Baloon Factory",57
608,"A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention",43
593,"A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat",156
448,"A Fast-Paced Drama of a Student And a Crocodile who must Meet a Database Administrator in The Outback",164
721,"A Lacklusture Yarn of a Sumo Wrestler And a Squirrel who must Redeem a Monkey in Soviet Georgia",108
602,"A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans",129
124,"A Intrepid Documentary of a Boat And a Crocodile who must Chase a Robot in The Sahara Desert",93
889,"A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat",27
529,"A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",90
893,"A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China",21
381,"A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station",99
674,"A Unbelieveable Reflection of a Explorer And a Boat who must Conquer a Woman in California",78
204,"A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse",25
370,"A Action-Packed Display of a Sumo Wrestler And a Car who must Overcome a Waitress in A Baloon Factory",197
717,"A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia",57
324,"A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California",182
158,"A Amazing Drama of a Car And a Robot who must Pursue a Dentist in New Orleans",154
326,"A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria",128
181,"A Insightful Display of a A Shark And a Monkey who must Face a Database Administrator in Ancient India",53
928,"A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park",29
253,"A Epic Reflection of a Womanizer And a Squirrel who must Discover a Husband in A Jet Boat",165
40,"A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria",96
966,"A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft",115
853,"A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station",38
925,"A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert",45
648,"A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert",39
358,"A Unbelieveable Documentary of a Boat And a Husband who must Succumb a Student in A U-Boat",53
49,"A Emotional Panorama of a Pioneer And a Composer who must Escape a Mad Scientist in A Jet Boat",130
417,"A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat",50
533,"A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse",189
438,"A Beautiful Reflection of a Womanizer And a Sumo Wrestler who must Chase a Database Administrator in The Gulf of Mexico",1
969,"A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse",118
856,"A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico",167
146,"A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station",184
172,"A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria",27
597,"A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans",11
280,"A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",16
586,"A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin",27
462,"A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory",200
197,"A Fast-Paced Reflection of a Explorer And a Butler who must Battle a Madman in An Abandoned Amusement Park",146
710,"A Fast-Paced Saga of a Astronaut And a Secret Agent who must Escape a Hunter in An Abandoned Amusement Park",142
129,"A Taut Tale of a Explorer And a Pastry Chef who must Conquer a Hunter in A MySQL Convention",175
428,"A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",19
270,"A Stunning Drama of a Butler And a Madman who must Outrace a Womanizer in Ancient India",133
283,"A Unbelieveable Display of a Dentist And a Madman who must Vanquish a Squirrel in Berlin",163
95,"A Beautiful Reflection of a Student And a Student who must Fight a Moose in Berlin",149
474,"A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station",154
327,"A Lacklusture Tale of a Crocodile And a Composer who must Defeat a Madman in A U-Boat",50
761,"A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory",185
877,"A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia",69
461,"A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse",191
949,"A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback",149
409,"A Awe-Inspiring Documentary of a A Shark And a Dentist who must Outrace a Pastry Chef in The Canadian Rockies",145
258,"A Epic Display of a Crocodile And a Crocodile who must Confront a Dog in An Abandoned Amusement Park",14
649,"A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory",61
172,"A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria",29
877,"A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia",82
158,"A Amazing Drama of a Car And a Robot who must Pursue a Dentist in New Orleans",65
154,"A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia",13
754,"A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank",2
105,"A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies",2
156,"A Thrilling Display of a Sumo Wrestler And a Girl who must Confront a Man in A Baloon",196
112,"A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria",51
274,"A Beautiful Documentary of a Boat And a Sumo Wrestler who must Succumb a Database Administrator in The First Manned Space Station",50
248,"A Taut Drama of a Cat And a Girl who must Defeat a Frisbee in The Canadian Rockies",63
858,"A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia",191
59,"A Astounding Saga of a Dog And a Boy who must Kill a Teacher in The First Manned Space Station",152
609,"A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India",103
197,"A Fast-Paced Reflection of a Explorer And a Butler who must Battle a Madman in An Abandoned Amusement Park",103
781,"A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin",195
212,"A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat",80
969,"A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse",77
901,"A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria",90
306,"A Thoughtful Yarn of a Monkey And a Teacher who must Find a Dog in Australia",124
794,"A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies",17
54,"A Awe-Inspiring Drama of a Car And a Pastry Chef who must Chase a Crocodile in The First Manned Space Station",96
583,"A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House",38
691,"A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery",4
303,"A Touching Saga of a Teacher And a Monkey who must Overcome a Secret Agent in A MySQL Convention",157
932,"A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin",42
505,"A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert",92
351,"A Amazing Epistle of a Boy And a Astronaut who must Redeem a Man in The Gulf of Mexico",47
18,"A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies",142
598,"A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan",197
877,"A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia",125
